2018-04-22,12:53,chamber,"0.1,0.1,0.3,0.1,0.3,0.1,0.3,0.3",10.433333333333334,1524451409,"0.2039,0.287,0.2559,0.2859,0.2535,0.1587,0.0999,0.279"
2018-04-22,12:54,chamber,"0.1,0.1,0.3,0.1,0.3,0.1,0.3,0.1",10.5,1524451649,"0.1648,0.2605,0.2629,0.2603,0.2597,0.1187,0.1015,0.2863"
2018-04-22,12:54,chamber,"0.1,0.1,0.3,0.1,0.3,0.3,0.3,0.1",10.533333333333333,1524451769,"0.1436,0.2419,0.2659,0.2411,0.2632,0.1012,0.102,0.2786"
2018-04-22,12:54,chamber,"0.3,0.1,0.3,0.1,0.3,0.3,0.3,0.1",10.6,1524452009,"0.1024,0.2021,0.2723,0.2021,0.2703,0.0938,0.1031,0.2399"
2018-04-22,12:54,chamber,"0.3,0.1,0.1,0.1,0.1,0.3,0.3,0.1",10.733333333333333,1524452489,"0.1009,0.1214,0.2884,0.121,0.2856,0.0969,0.1091,0.1591"
2018-04-22,12:54,chamber,"0.3,0.3,0.1,0.3,0.1,0.3,0.3,0.1",10.766666666666667,1524452609,"0.1029,0.1014,0.2828,0.1022,0.2777,0.099,0.1119,0.1385"
2018-04-22,12:55,chamber,"0.3,0.3,0.1,0.3,0.1,0.3,0.3,0.3",10.833333333333334,1524452849,"0.1053,0.0967,0.2443,0.0985,0.2402,0.1007,0.1145,0.1006"
2018-04-22,12:55,chamber,"0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3",11.066666666666666,1524453689,"0.1171,0.1065,0.1035,0.1102,0.0997,0.1139,0.1213,0.1021"
2018-04-22,13:01,chamber,"0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.3",13.033333333333333,1524460769,"0.2581,0.2387,0.2076,0.2437,0.1996,0.2576,0.2886,0.2246"
2018-04-22,13:02,chamber,"0.1,0.3,0.3,0.3,0.3,0.3,0.1,0.3",13.266666666666667,1524461609,"0.2856,0.2626,0.2268,0.2709,0.2169,0.2803,0.1664,0.2477"
2018-04-22,13:02,chamber,"0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.3",13.333333333333334,1524461849,"0.2581,0.2699,0.2319,0.2802,0.2231,0.289,0.1257,0.2534"
2018-04-22,13:03,chamber,"0.1,0.3,0.3,0.1,0.3,0.1,0.3,0.3",13.4,1524462089,"0.2184,0.2791,0.2377,0.288,0.2303,0.261,0.0923,0.2595"
2018-04-22,13:03,chamber,"0.1,0.1,0.3,0.1,0.3,0.1,0.3,0.3",13.466666666666667,1524462329,"0.1763,0.2858,0.2433,0.2613,0.2375,0.2205,0.0882,0.2674"
