1492812423 74362 455197 67305 464133 37908 298796 12817 98651 48985 261731 71139 281467 10507 18801 27848 139793
1492812427 74338 455044 67319 464199 37908 298703 12825 98692 49011 261879 71178 281627 10513 18817 27859 139825
1492812429 74276 454721 67299 464091 37889 298567 12819 98656 48994 261737 71058 281179 10518 18825 27851 139798
1492812433 74315 454939 67264 463924 37908 298722 12816 98608 49019 261899 71130 281437 10511 18806 27846 139766
1492812435 74287 454723 66868 461265 37894 298559 12823 98689 48967 261564 71047 281144 10506 18810 27851 139782
1492812439 74258 454592 66922 461635 37873 298396 12812 98604 48984 261679 71122 281401 10515 18828 27862 139841
1492812441 74323 454950 66929 461676 37884 298428 12812 98581 48982 261703 71118 281377 10517 18826 27856 139794
1492812445 74347 455073 66892 461385 37896 298569 12818 98619 48958 261550 71080 281281 10507 18808 27862 139852
1492812447 74351 455103 66903 461430 37883 298472 12817 98659 48991 261750 71171 281609 10515 18835 27837 139729
1492812451 74256 454686 66836 461061 37877 298399 12809 98580 48942 261463 71139 281506 10511 18813 27865 139893
1492812453 74242 454588 66903 461426 37865 298290 12803 98514 48988 261743 71114 281388 10512 18814 27872 139930
1492812457 74112 453821 66894 461369 37878 298336 12809 98570 48969 261614 71185 281671 10515 18826 27847 139805
1492812459 71181 436365 63464 435482 36858 287530 12609 95982 47194 248798 68071 267924 10484 18782 27459 136714
1492812463 71501 437984 63985 439428 36988 288804 12548 95218 47533 251116 68475 269684 10481 18776 27444 136606
1492812465 72018 441501 64663 444587 37013 288986 12568 95478 47578 251441 69434 273959 10481 18770 27476 136863
1492812469 74213 454464 66827 460968 37722 296567 12808 98572 49000 261751 71111 281382 10506 18820 27865 139920
1492812471 74174 453923 67282 463815 37834 297781 12810 98585 48951 261446 71104 281382 10510 18830 27848 139826
1492812473 74202 454361 67165 463186 37840 297861 12804 98523 48934 261370 71003 280924 10510 18825 27857 139857
1492812477 74225 454476 67175 463288 37813 297656 12802 98501 48923 261267 71029 281014 10512 18831 27857 139847
1492812479 74264 454728 67278 464175 37868 298191 12818 98661 48985 261716 71118 281400 10516 18838 27856 139887
1492812483 74287 454865 67254 464007 37864 298142 12807 98563 48940 261429 71112 281388 10510 18825 27858 139882
1492812485 74270 454783 67286 464244 37837 297888 12794 98453 48995 261751 71113 281368 10516 18841 27867 139937
1492812489 74322 455030 67276 464146 37870 298159 12797 98483 48975 261647 71126 281491 10508 18824 27856 139884
1492812491 74300 454980 67224 463779 37841 297920 12816 98660 48975 261642 71142 281542 10502 18818 27871 139984
1492812495 74282 454920 67231 463785 37864 298178 12801 98547 48988 261725 71105 281367 10502 18821 27867 139968
1492812497 74308 455021 67266 464022 37869 298226 12814 98623 48938 261445 71123 281468 10505 18828 27850 139886
1492812501 74226 454564 67234 463720 37852 298068 12809 98603 48981 261693 71149 281545 10506 18829 27842 139847
1492812503 74292 454938 67257 463953 37874 298270 12816 98633 48979 261629 71130 281492 10496 18812 27849 139879
1492812507 74296 454938 67250 463900 37867 298184 12808 98575 48975 261640 71180 281662 10499 18817 27852 139904
1492812509 74248 454649 67215 463692 37845 298048 12806 98567 48965 261589 71189 281683 10501 18802 27828 139756
1492812513 74296 454957 67222 463793 37854 298097 12807 98559 48968 261635 71137 281504 10498 18804 27851 139901
1492812515 74305 455012 67167 463391 37858 298197 12808 98581 48946 261460 71156 281551 10496 18793 27836 139846
1492812519 72314 443249 64545 443534 37364 292994 12473 94323 47421 250415 67888 267107 10469 18761 27359 136101
1492812521 71782 440017 64107 440221 36888 287905 12506 94741 47187 248742 68410 269364 10473 18767 27361 136064
1492812525 71986 441341 64692 444507 36996 289076 12553 95387 47520 251091 68782 271010 10471 18767 27451 136778
1492812527 73394 449547 66589 458922 37832 297740 12797 98484 48500 258210 71050 281137 10484 18783 27746 139159
