2018-04-28,15:10,chamber,"1.0,0.1,0.1,0.1,0.1,0.1,0.1,1.0",21.7833,1525019698,"0.0773,0.5632,0.1735,0.3923,0.266,0.2838,0.1316,0.0755"
2018-04-28,15:11,chamber,"1.0,0.1,0.1,0.1,0.1,0.1,1.0,1.0",21.8667,1525019998,"0.0799,0.5241,0.1213,0.347,0.2181,0.2362,0.0815,0.071"
2018-04-28,15:11,chamber,"1.0,0.1,1.0,0.1,0.1,0.1,1.0,1.0",21.95,1525020298,"0.0819,0.4826,0.0741,0.3003,0.1705,0.1866,0.0768,0.0735"
2018-04-28,15:11,chamber,"1.0,0.1,1.0,0.1,1.0,1.0,1.0,1.0",22.1167,1525020898,"0.0898,0.4006,0.0728,0.2039,0.0724,0.0839,0.0814,0.0783"
2018-04-28,15:11,chamber,"1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0",22.2833,1525021498,"0.0984,0.3122,0.076,0.1024,0.0714,0.081,0.0872,0.0828"
2018-04-28,15:11,chamber,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0",22.7,1525022998,"0.1181,0.0685,0.093,0.1159,0.0838,0.0943,0.1041,0.1004"
2018-04-28,15:17,chamber,"0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0",27.95,1525041898,"0.9563,0.5673,0.7512,0.9273,0.6506,0.7714,0.8198,0.8092"
2018-04-28,15:17,chamber,"0.1,1.0,1.0,0.1,1.0,1.0,1.0,1.0",28.0333,1525042198,"0.9422,0.5855,0.7752,0.9571,0.6728,0.798,0.8467,0.8352"
2018-04-28,15:17,chamber,"0.1,1.0,1.0,0.1,1.0,1.0,0.1,0.1",28.3667,1525043398,"0.8334,0.6702,0.8902,0.8705,0.7674,0.9127,0.967,0.9519"
2018-04-28,15:18,chamber,"0.1,1.0,0.1,0.1,1.0,0.1,0.1,0.1",28.5333,1525043998,"0.773,0.7151,0.9516,0.8137,0.8218,0.9756,0.9296,0.9145"
2018-04-28,15:18,chamber,"0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1",28.95,1525045498,"0.6044,0.8497,0.8311,0.6537,0.9692,0.859,0.794,0.7723"
2018-04-28,15:18,chamber,"0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1",29.2833,1525046698,"0.4447,0.97,0.7035,0.5084,0.8822,0.7392,0.6637,0.6456"
2018-04-28,15:19,chamber,"1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1",29.95,1525049098,"0.0731,0.761,0.3978,0.1463,0.6356,0.4435,0.3509,0.3242"
2018-04-28,15:19,chamber,"1.0,0.1,0.1,1.0,0.1,0.1,0.1,0.1",30.0333,1525049398,"0.0695,0.7314,0.3525,0.0956,0.5989,0.4015,0.3059,0.278"
2018-04-28,15:19,chamber,"1.0,0.1,0.1,1.0,0.1,0.1,0.1,1.0",30.3667,1525050598,"0.08,0.5925,0.1631,0.0962,0.4421,0.216,0.1053,0.0779"
2018-04-28,15:20,chamber,"1.0,0.1,0.1,1.0,0.1,0.1,1.0,1.0",30.45,1525050898,"0.0836,0.5554,0.1113,0.0999,0.3997,0.165,0.0648,0.0728"
2018-04-28,15:20,chamber,"1.0,0.1,1.0,1.0,0.1,0.1,1.0,1.0",30.5333,1525051198,"0.0853,0.517,0.0682,0.1028,0.3551,0.1139,0.0625,0.0753"
2018-04-28,15:20,chamber,"1.0,0.1,1.0,1.0,0.1,1.0,1.0,1.0",30.6167,1525051498,"0.086,0.4771,0.0652,0.1058,0.3091,0.0698,0.0645,0.0759"
2018-04-28,15:20,chamber,"1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0",31.0333,1525052998,"0.0984,0.2537,0.0781,0.1248,0.0666,0.0758,0.0769,0.0913"
2018-04-28,15:20,chamber,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0",31.2833,1525053898,"0.109,0.104,0.0842,0.1339,0.068,0.0842,0.0806,0.1013"
2018-04-28,15:26,chamber,"1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0",36.2,1525071598,"0.7527,0.6841,0.5776,0.9747,0.4836,0.6998,0.5807,0.7128"
2018-04-28,15:26,chamber,"0.1,1.0,1.0,0.1,1.0,1.0,1.0,1.0",36.8667,1525073998,"0.9783,0.8954,0.7552,0.7688,0.6257,0.9077,0.761,0.9351"
2018-04-28,15:26,chamber,"0.1,1.0,1.0,0.1,1.0,1.0,1.0,0.1",36.95,1525074298,"0.9658,0.9236,0.7806,0.7383,0.6454,0.9389,0.7875,0.9673"
2018-04-28,15:26,chamber,"0.1,0.1,1.0,0.1,1.0,0.1,1.0,0.1",37.0333,1525074598,"0.941,0.957,0.8072,0.7056,0.6679,0.9724,0.8154,0.9539"
2018-04-28,15:27,chamber,"0.1,0.1,0.1,0.1,1.0,0.1,0.1,0.1",37.45,1525076098,"0.8061,0.841,0.9584,0.529,0.7862,0.852,0.9641,0.821"
2018-04-28,15:27,chamber,"0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1",37.95,1525077898,"0.6102,0.6542,0.8065,0.2771,0.9634,0.6641,0.8182,0.6261"
2018-04-28,15:28,chamber,"0.1,0.1,0.1,1.0,0.1,0.1,0.1,0.1",38.2833,1525079098,"0.4565,0.5125,0.6787,0.0783,0.8689,0.5177,0.6951,0.4771"
2018-04-28,15:28,chamber,"1.0,0.1,0.1,1.0,0.1,0.1,0.1,1.0",38.95,1525081498,"0.0779,0.1538,0.3686,0.0923,0.6157,0.1523,0.3889,0.1045"
2018-04-28,15:28,chamber,"1.0,1.0,0.1,1.0,0.1,1.0,0.1,1.0",39.0333,1525081798,"0.0729,0.1015,0.3244,0.0967,0.5781,0.0989,0.3448,0.0957"
2018-04-28,15:29,chamber,"1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0",39.45,1525083298,"0.0832,0.1019,0.079,0.1143,0.3746,0.1055,0.1029,0.1086"
2018-04-28,15:29,chamber,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0",39.95,1525085098,"0.1047,0.1265,0.0846,0.143,0.0835,0.1304,0.108,0.1292"
2018-04-28,15:34,chamber,"1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0",44.6167,1525101898,"0.669,0.816,0.5481,0.9709,0.3959,0.7978,0.6907,0.7701"
2018-04-28,15:35,chamber,"1.0,0.1,1.0,0.1,1.0,1.0,1.0,1.0",45.0333,1525103398,"0.787,0.9636,0.6457,0.8513,0.4686,0.9444,0.8198,0.9106"
2018-04-28,15:35,chamber,"1.0,0.1,1.0,0.1,1.0,0.1,1.0,1.0",45.1167,1525103698,"0.813,0.9481,0.666,0.8229,0.4821,0.9746,0.8477,0.9419"
2018-04-28,15:35,chamber,"1.0,0.1,1.0,0.1,1.0,0.1,1.0,0.1",45.2,1525103998,"0.8403,0.9224,0.6896,0.7943,0.4975,0.9617,0.8759,0.9728"
2018-04-28,15:35,chamber,"1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1",45.45,1525104898,"0.9287,0.8397,0.7654,0.697,0.5511,0.885,0.9673,0.907"
2018-04-28,15:35,chamber,"0.1,0.1,1.0,0.1,1.0,0.1,0.1,0.1",45.5333,1525105198,"0.9587,0.8085,0.7893,0.6625,0.5701,0.8584,0.9537,0.8798"
2018-04-28,15:36,chamber,"0.1,0.1,0.1,0.1,1.0,0.1,0.1,0.1",46.0333,1525106998,"0.8099,0.6096,0.9613,0.4367,0.6986,0.6696,0.7876,0.7007"
2018-04-28,15:37,chamber,"0.1,0.1,0.1,1.0,1.0,0.1,0.1,0.1",46.7,1525109398,"0.5395,0.2807,0.7527,0.0662,0.9128,0.3642,0.5047,0.3983"
2018-04-28,15:37,chamber,"0.1,0.1,0.1,1.0,0.1,0.1,0.1,0.1",46.8667,1525109998,"0.4588,0.1807,0.6883,0.0656,0.9764,0.2716,0.4203,0.3081"
2018-04-28,15:37,chamber,"0.1,1.0,0.1,1.0,0.1,0.1,0.1,0.1",47.0333,1525110598,"0.3756,0.0808,0.6202,0.0701,0.9395,0.1734,0.3321,0.2119"
2018-04-28,15:37,chamber,"0.1,1.0,0.1,1.0,0.1,1.0,0.1,0.1",47.2,1525111198,"0.2819,0.0779,0.547,0.0751,0.8881,0.0738,0.238,0.1089"
2018-04-28,15:37,chamber,"0.1,1.0,0.1,1.0,0.1,1.0,0.1,1.0",47.2833,1525111498,"0.2339,0.0808,0.5087,0.0774,0.8605,0.0701,0.1889,0.0665"
2018-04-28,15:37,chamber,"0.1,1.0,0.1,1.0,0.1,1.0,1.0,1.0",47.45,1525112098,"0.1335,0.0844,0.4228,0.0823,0.8052,0.0751,0.0857,0.0658"
2018-04-28,15:37,chamber,"1.0,1.0,0.1,1.0,0.1,1.0,1.0,1.0",47.5333,1525112398,"0.0837,0.0896,0.3811,0.0837,0.7723,0.0756,0.0817,0.0679"
2018-04-28,15:38,chamber,"1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0",48.0333,1525114198,"0.0875,0.1096,0.0913,0.1079,0.5663,0.0941,0.1007,0.0824"
2018-04-28,15:39,chamber,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0",48.95,1525117498,"0.1285,0.1591,0.1174,0.1533,0.0735,0.1391,0.1417,0.1236"
2018-04-28,15:44,chamber,"1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0",53.45,1525133698,"0.7724,0.9729,0.7516,0.904,0.4003,0.8222,0.8464,0.7816"
2018-04-28,15:44,chamber,"1.0,0.1,1.0,0.1,1.0,1.0,1.0,1.0",53.6167,1525134298,"0.8255,0.9353,0.8049,0.9646,0.4303,0.8776,0.9049,0.8365"
2018-04-28,15:44,chamber,"1.0,0.1,1.0,0.1,1.0,1.0,0.1,1.0",53.7833,1525134898,"0.8809,0.8832,0.8625,0.931,0.4613,0.9408,0.9655,0.8947"
2018-04-28,15:44,chamber,"1.0,0.1,1.0,0.1,1.0,0.1,0.1,1.0",53.8667,1525135198,"0.9105,0.8566,0.8923,0.9066,0.4771,0.9701,0.9543,0.9256"
2018-04-28,15:44,chamber,"1.0,0.1,1.0,0.1,1.0,0.1,0.1,0.1",53.95,1525135498,"0.9412,0.8294,0.9233,0.88,0.4929,0.9587,0.9305,0.9591"
2018-04-28,15:44,chamber,"0.1,0.1,0.1,0.1,1.0,0.1,0.1,0.1",54.0333,1525135798,"0.9729,0.8017,0.9538,0.8517,0.5085,0.9333,0.9043,0.9459"
2018-04-28,15:46,chamber,"0.1,1.0,0.1,0.1,1.0,0.1,0.1,0.1",55.5333,1525141198,"0.4066,0.0715,0.3621,0.1602,0.9323,0.3065,0.2503,0.3405"
2018-04-28,15:46,chamber,"0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1",55.6167,1525141498,"0.3626,0.0679,0.3168,0.1087,0.9643,0.2603,0.2026,0.2946"
2018-04-28,15:46,chamber,"0.1,1.0,0.1,1.0,0.1,0.1,0.1,0.1",55.7,1525141798,"0.3164,0.0704,0.2702,0.0673,0.951,0.2126,0.1532,0.2473"
2018-04-28,15:46,chamber,"0.1,1.0,0.1,1.0,0.1,0.1,1.0,0.1",55.7833,1525142098,"0.2689,0.0729,0.2225,0.0645,0.9252,0.16,0.103,0.1973"
2018-04-28,15:46,chamber,"0.1,1.0,0.1,1.0,0.1,1.0,1.0,1.0",55.95,1525142698,"0.1728,0.075,0.1201,0.0688,0.8709,0.0667,0.1016,0.0942"
2018-04-28,15:46,chamber,"0.1,1.0,1.0,1.0,0.1,1.0,1.0,1.0",56.0333,1525142998,"0.1218,0.0756,0.0732,0.0713,0.843,0.064,0.1052,0.0875"
2018-04-28,15:46,chamber,"1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0",56.1167,1525143298,"0.074,0.0798,0.0696,0.0738,0.815,0.066,0.1101,0.0899"
